date,US Equity,US Treasuries,US TIPS,US REITs,Gold,Bitcoin
2005-07-31,-0.000508741282662737,-0.0012001054913899013,0.0051193089087245795,0.007028456020988512,0.0005678258423998071,-0.22844234108924866
2005-08-31,-0.0006508969618704789,-0.0007905636792386057,0.006750046967594736,0.014699736428166715,0.005317954661208096,-0.28544920682907104
2005-09-30,0.029999750923025613,0.008767408119910303,0.008448269779043557,0.036117442511902194,0.03344046778864655,-0.0645890012383461
2005-10-31,0.038204443300295286,0.011519421798306133,0.007977648599435509,0.03941526070587677,0.03818875074093292,0.10688301920890808
2005-11-30,0.039088552804389345,0.01329137781281836,0.007888897866508014,0.04279735422270694,0.03640208359525175,0.2242133915424347
2005-12-31,0.03138210175856212,0.012707739689932603,0.00751293977299047,0.050838929696169585,0.02476544693487566,0.448220431804657
2006-01-31,0.0006744267460796795,0.00011950333808059821,0.005820247362647431,0.028320490629203443,0.0053313011304700515,0.4245004653930664
2006-02-28,-0.00029626619396994763,-0.0011863819904370026,0.005015529244621408,0.022017314528659314,0.0024641679905073755,0.40595126152038574
2006-03-31,-0.003945845870340173,-0.004119817110098315,0.003979449825483159,0.011381189011489571,-0.0005340080175809097,0.14173349738121033
2006-04-30,-0.0012707814978666528,-0.0027295614506494537,0.005052999421523156,0.010805847258886376,-0.0001491588528178614,0.03304067254066467
2006-05-31,0.013967707667286016,0.0017911627190422066,0.006990273857530918,0.02820158804794628,0.013161043963727073,-0.03831523656845093
2006-06-30,0.01599313882799999,0.004336544752660838,0.008834337286972761,0.03218253695051765,0.018814084764033026,-0.13751381635665894
2006-07-31,0.01807256421894248,0.008183444001006256,0.009169326886683286,0.038104435324371175,0.019398465377388128,-0.008317694067955017
2006-08-31,0.018193213872293557,0.008682130821485296,0.009552865570549296,0.04106550046585651,0.023105700618897766,0.13005280494689941
2006-09-30,0.02352511356728039,0.011391744992033468,0.009248039154907538,0.04338306809181084,0.023802691694641297,0.24851036071777344
2006-10-31,0.005870835882928558,0.005193640444113473,0.010544184822149782,0.030242791680460186,0.016249335511536813,0.04188602417707443
2006-11-30,-0.0005252640585302806,0.0008930385658531307,0.008096084616841404,0.016292032682036682,0.006453308574908266,-0.028035633265972137
2006-12-31,-0.002763754672920707,-0.0009509611715758383,0.0065009513641065084,0.010954015419798289,0.0020966374793179605,-0.02413887530565262
2007-01-31,0.006452061272819256,0.0026330814414768228,0.0030708299038667754,0.010891070242113336,-0.0011882977201851178,-0.20804010331630707
2007-02-28,0.004486240763665151,0.0024160124417254305,0.00371068721344215,0.018962728434686937,0.002133406448039523,-0.17924465239048004
2007-03-31,0.004719107567086691,0.00214777799376698,0.003933157845516405,0.024926777295809353,0.004652941858193843,-0.14246352016925812
2007-04-30,0.0089357228564085,0.002570720015604819,0.003314470831995958,0.030643599394786614,0.010192807306540822,-0.059608809649944305
2007-05-31,0.00895178923536271,0.002802730824893915,0.003267887532508628,0.031432089932281915,0.011369473859338619,-0.07677911221981049
2007-06-30,0.009086675713570797,0.0035200473630990804,0.0031995802219093048,0.035045648667086635,0.01118309262523171,-0.06548909097909927
2007-07-31,0.008739125892998929,0.004826802314560657,0.002976334846516414,0.04170359654933632,0.005717027183809184,0.027358926832675934
2007-08-31,0.012519396975780653,0.0056061771519544,0.0026283116756805427,0.040709640295812394,0.010785054665640326,0.041667357087135315
2007-09-30,0.014073052647877877,0.0063305134179608685,0.0024115224946096208,0.040616201653580444,0.012421175147584746,0.05504898726940155
2007-10-31,0.017147313958615622,0.005926745755694055,0.0024480368423098076,0.037496259057803606,0.024825946853212107,0.11206695437431335
2007-11-30,0.019474644757698948,0.007192838206161798,0.002231468126101988,0.0382627728996665,0.02615892716486728,0.11949048936367035
2007-12-31,0.0199508122211118,0.007468198777379972,0.002082271901585068,0.038340278402990834,0.024943647037661987,0.1516820192337036
2008-01-31,0.021265524946894696,0.008091154223741688,0.001775290583752551,0.040918812357841575,0.024703332469785497,0.19407051801681519
2008-02-29,0.021988052401653503,0.008422372228134332,0.0018122838905755489,0.04003759817098085,0.025179183058929334,0.17974098026752472
2008-03-31,0.022875166295472156,0.008798915792793264,0.0018961487104147848,0.03752407878024659,0.026289610304686666,0.17671214044094086
2008-04-30,0.021455222349774324,0.007762934636813632,0.002078493047208976,0.0362534161384826,0.026984918270320877,0.1265043318271637
2008-05-31,0.022612757387108946,0.007846537742587693,0.0024499313400840675,0.039086692232625335,0.0280233825749431,0.17191267013549805
2008-06-30,0.022539134368516275,0.007314656078648268,0.002521303996111863,0.04021536586547994,0.026544708421151475,0.1735994964838028
2008-07-31,0.0187088805800582,0.007777593061535538,0.0027129994217002544,0.0359960745837469,0.012505548338227012,0.28099316358566284
2008-08-31,0.01863360640467231,0.007435270351482522,0.002809156534544947,0.038087563835472134,0.012118430671923518,0.2804519534111023
2008-09-30,0.018338433589410744,0.007912176033855488,0.002688634370849606,0.03660002563068078,0.008334178135342025,0.34140363335609436
2008-10-31,0.013321850779442842,0.00654095969393906,0.0018182333458902306,0.029873356755217365,0.004556584599776214,0.07196135818958282
2008-11-30,0.012369058330045854,0.0056955977736178,0.0019390983323482906,0.029538381965366713,0.005290579105981456,0.04322699084877968
2008-12-31,0.012815318489705605,0.006024703179485682,0.002029542501051215,0.028009622034681065,0.003529162876996138,0.06303286552429199
2009-01-31,0.013838930935718047,0.005895257553603815,0.0025625208589092193,0.02595080934028187,0.004017570789757688,0.21331150829792023
2009-02-28,0.013143982546488195,0.006971092717522835,0.00231953451641348,0.024599177650495137,0.0055837358202530125,0.1730192005634308
2009-03-31,0.013776606393229094,0.006933656770130036,0.002400287783395199,0.026706485222012917,0.00467384577920751,0.19284990429878235
2009-04-30,0.01532833777328026,0.0066603590106383975,0.002954169956408894,0.030264533104801546,0.005270438922890669,0.291361004114151
2009-05-31,0.015491971934377978,0.006328013451325472,0.0030931169929641986,0.030913840456744477,0.0034860281152802267,0.3280266523361206
2009-06-30,0.016708046798847586,0.0062194073549870004,0.00274948977994698,0.03274817171225462,0.0032965145781743404,0.3249245882034302
2009-07-31,0.015881710727467767,0.005382375327807094,0.002251242280428922,0.03314433158184395,0.004545489612033025,0.27713486552238464
2009-08-31,0.014483851772418354,0.004604008638178431,0.0020145504065630744,0.03021491257945802,0.004714462547325408,0.2268017679452896
2009-09-30,0.015396787946390468,0.004773316868614758,0.0018340018580901849,0.031074415744272457,0.005978753283520164,0.23685315251350403
2009-10-31,0.016773713908797616,0.005167947807856623,0.0014200209824440553,0.0312521008848195,0.007059095549716106,0.27284589409828186
2009-11-30,0.017191576199021685,0.0055018647113151894,0.0014147171199069325,0.03186937709755174,0.00754791266781811,0.2984650433063507
2009-12-31,0.016255904446735962,0.00575526446108212,0.0016573767796142689,0.02985644066703207,0.010094652940998075,0.34065955877304077
2010-01-31,0.013437775348309693,0.006283139652813218,0.0003402005937825623,0.01299050304567486,0.016207667822359974,0.36221134662628174
2010-02-28,0.012355325016033803,0.007074989679865307,0.001061973027917836,0.015295594972052823,0.017999019265572222,0.39410507678985596
2010-03-31,0.014288069517501977,0.0074223170774086605,0.0011594556967586991,0.014771945806325449,0.02161725178011936,0.3512181043624878
2010-04-30,0.012860452702190222,0.0069113640812904446,0.001378833739809542,0.013934359657813387,0.022895624242839342,0.31415700912475586
2010-05-31,0.013041094434404517,0.00714881915067401,0.0017695023891223557,0.018028298210306222,0.02270003814335959,0.25907444953918457
2010-06-30,0.009998953310154157,0.007561843246119309,0.0027190952443621437,0.023948176733435706,0.022674952170153983,0.1548059731721878
2010-07-31,0.008989483274389181,0.00767869844542937,0.0033695325687849607,0.02811335845036562,0.02456415280756675,0.13515856862068176
2010-08-31,0.010090483438259133,0.007819121280708196,0.0025676915425167494,0.025168409280947768,0.023975892350341307,0.05653202533721924
2010-09-30,0.006919792619229257,0.007432951171971198,0.0028070171092728666,0.02509342020254354,0.026159991963597154,0.0021798014640808105
2010-10-31,0.006117078383872956,0.007333992567088922,0.003095232747341828,0.02647964436725971,0.02740432753413414,0.018213123083114624
2010-11-30,0.008635123274452206,0.007877131398971799,0.0030280904717642837,0.027957722804936674,0.025005553490016715,0.2385297417640686
2010-12-31,0.009013251751998649,0.007791363494046133,0.0029969793349940905,0.020586016205152595,0.022310697902815233,0.2888434827327728
2011-01-31,0.011221500910180758,0.0076250867727181825,0.0025007045489577164,0.016248698370673834,0.02200551231949748,0.27907559275627136
2011-02-28,0.008022534068280792,0.0069698343029243525,0.002646177092674266,0.012898394003364923,0.021350940935446545,0.2597476541996002
2011-03-31,0.009245293305436794,0.0068103717481775615,0.002311952424805362,0.013361603834128344,0.02394595753735279,0.22545602917671204
2011-04-30,0.008106417909698361,0.006494474404196017,0.00268301921213954,0.016052915366672568,0.026702922247059384,0.19999215006828308
2011-05-31,0.0035495499648776708,0.0068653202173475925,0.004162272048125447,0.02091038746776502,0.028886178515549747,0.07274354249238968
2011-06-30,0.006063900810762151,0.008011735531628011,0.003790657315133868,0.025882147489812254,0.027609133103717716,0.14343330264091492
2011-07-31,0.006725366065299312,0.008895094186257238,0.003656313436061498,0.030422656923619673,0.025911317363127108,-0.19066696614027034
2011-08-31,0.007023487390472127,0.008150560758276932,0.0027026225242967757,0.018270731709467837,0.024332401394785007,-0.36032289266586315
2011-09-30,0.007735476458972735,0.0083042515757218,0.0024400484198551452,0.016169818635521617,0.021987140899635358,-0.3661249279975892
2011-10-31,0.005333908934523804,0.007781587380400428,0.0027006509383944045,0.015986360716287222,0.025045252925310478,-0.37600944936275493
2011-11-30,0.00994466413620759,0.009696576072030326,0.003173229994290697,0.031097889192547662,0.021342120448718523,-0.24457428231835376
2011-12-31,0.012132471258267325,0.010255504570928511,0.0036062244789439152,0.035404495024765996,0.01939549084746008,-0.21052812412381183
2012-01-31,0.012095437868146606,0.009446042386544631,0.004995130133501471,0.03537165160193573,0.022111637028004803,-0.1506909728050233
2012-02-29,0.008890799522241248,0.008593040845076696,0.004911121485078273,0.031007788368671636,0.02095012536521402,-0.10686224699020397
2012-03-31,0.006596722595478183,0.008058902166891634,0.0047890206729662085,0.026623037881169504,0.020037477874315014,-0.09402719140052807
2012-04-30,0.00600135749735149,0.008032871506036965,0.0039445050210876915,0.028049925320396706,0.01836028490200666,-0.0638418346643449
2012-05-31,0.005277132159659888,0.008273066655817635,0.004056309422451113,0.03187237489005089,0.019095753561113107,-0.07920271158218395
2012-06-30,0.0041083343441169476,0.008170706956519603,0.004203484061600654,0.030167973303345398,0.021514485945677536,-0.12672205269336712
2012-07-31,0.0034965956054410926,0.00832350702680116,0.003536371690926692,0.02559313602683968,0.018638125927540192,-0.3508312553167344
2012-08-31,0.0038162375104184836,0.00791010152101846,0.003332108191502603,0.020397353886254035,0.018755972577932552,-0.43437206745147716
2012-09-30,0.004355859164400603,0.00784576063750608,0.003234045030536085,0.01852417470583712,0.018985383473167854,-0.47408446669578563
2012-10-31,0.004987745343805728,0.008416676616782305,0.0044769565531646354,0.0241596956086301,0.01818852156003007,-0.4380739927291871
2012-11-30,0.006096948113784237,0.008115623637618568,0.004703774150607765,0.023279674249078987,0.01477676297597282,-0.4651138782501222
2012-12-31,0.008105411144768726,0.008349794017774768,0.0044789269751046796,0.02381225293583876,0.018136422267465414,-0.34728389978408825
2013-01-31,0.007555939547203956,0.003287341463287563,0.0014906396769946697,0.013831381289367662,0.02095483620503717,0.4404371367335439
2013-02-28,0.013053852204951956,0.004634595949362124,0.001803163659873455,0.014454155871077254,0.021807714644610295,0.5198604691044091
2013-03-31,0.015514049982848018,0.005696496174323018,0.0028611324784492825,0.024082125891396633,0.023251334630332576,0.5608318259685777
2013-04-30,0.009970575709128342,0.005703926912161114,0.0035366673501886527,0.028993204188100342,0.01939179552306192,0.5294771957258534
2013-05-31,0.0032189875162498016,0.00410580437697154,0.003491546281483745,0.023117441443901335,0.0169569278688482,0.5268238275877934
2013-06-30,0.002150521217218466,0.0027437756661552234,0.003126068074804275,0.01890573264043195,0.016317918224558723,0.4690592524825965
2013-07-31,0.0038042837949269492,0.0024938560106834923,0.00393682404674734,0.020437090677931428,0.022828925344271996,0.5613594931229008
2013-08-31,0.006116056673033582,0.003230984723942145,0.003852551421031918,0.023784500713220507,0.02123110564787812,0.6025697862073075
2013-09-30,0.009607991141527633,0.004059225825834141,0.003584331319096943,0.022578701957650885,0.019109316125574285,0.6386421529760029
2013-10-31,0.007974245789736637,0.004549649320111038,0.002371641026958136,0.013648015561634223,0.014791707067684451,0.5497265233154717
2013-11-30,0.004627921644529846,0.003991793821086604,0.0017607285031687552,0.0039728335088810695,0.014901412861862183,0.49486509763690006
2013-12-31,0.005393605132672084,0.005421897872210135,0.002555243597007267,0.013321252261914983,0.01871184552711522,0.4842584585929675
2014-01-31,0.0047973528250694055,0.004332471978603482,0.003021232432303965,0.023134850137747857,0.020012764840553122,0.3340669694753734
2014-02-28,0.003396465715076025,0.004067511462736233,0.003503606929887296,0.0224269088397891,0.02236141135999408,0.4414447513897182
2014-03-31,0.004386478065943529,0.005196293611324086,0.003207644036048947,0.022942708501441787,0.018861985071386894,0.50501817693015
2014-04-30,0.011062204461826342,0.0074694825496887315,0.003994453271439257,0.03219344003408692,0.019172635601289508,0.4880130151646551
2014-05-31,0.012682059650180292,0.0080617242823475,0.004085332207177655,0.03556552964955842,0.01817242843902163,0.44801791722467543
2014-06-30,0.010247933775818304,0.006679950284835088,0.0037386072543934123,0.035574074723083084,0.01895147378624283,0.41109257180678177
2014-07-31,0.011913826931016856,0.005169018137984338,0.0028162982185224988,0.03158215902429225,0.007854385331359516,0.21596145213240356
2014-08-31,0.012145822116441322,0.0050386145183781775,0.0027072964330379225,0.031374826683856626,0.008317704227806632,0.18432331820572986
2014-09-30,0.011993613356979365,0.00527278660503515,0.002783382130903537,0.03380327769822811,0.008627257779947967,0.200783638650548
2014-10-31,0.012587635199698584,0.005146218767175557,0.0031410042993023223,0.03465942989230017,0.00839273359339698,0.20090855315422024
2014-11-30,0.012281327040483625,0.005255994949706338,0.0032188263901353183,0.03576425252997641,0.008464146423001086,0.23157173939045123
2014-12-31,0.011223311145371272,0.00441203544793042,0.0031412007905792594,0.03190513895755524,0.0074335498297486285,0.21656766274335093
2015-01-31,0.010873452661038358,0.0041714339846110875,0.0031292425310845274,0.03094679239949765,0.008363117371394025,0.19995104659915783
2015-02-28,0.009396748465863875,0.0037860206742844245,0.0027715625623707676,0.026446955998351382,0.0075795367481825025,0.2147467396870764
2015-03-31,0.01408726303188039,0.002660426946881388,0.002216346292984221,0.015413332437720495,0.004934247525595761,0.13744318442113862
2015-04-30,0.013469679306263421,0.0026271254723408584,0.0023547583088387586,0.015964528052973298,0.005186643668635499,0.05917644807481515
2015-05-31,0.012994069312538863,0.002836557969025049,0.0024234927898408387,0.016470661100849025,0.004932366095401634,0.02474736846113873
2015-06-30,0.012484347134288917,0.002769931754801914,0.0029900335263508297,0.01723887783779835,0.005088269650885574,0.0336017264691047
2015-07-31,0.012044298849448132,0.002833901839281059,0.003381590326707649,0.01601381317807428,0.008622744956050789,0.027330926307554182
2015-08-31,0.011648901336756091,0.0034009507980516953,0.004038103026058605,0.020113720469730523,0.007101607828921594,0.032860719115101356
2015-09-30,0.00961859898889468,0.0035271955783344085,0.004439529639864518,0.019067623214316928,0.008221022111429284,0.06582911167066535
2015-10-31,0.011196745457089895,0.004143795542321449,0.0040603527210164945,0.022429391195603547,0.0056234387197873804,0.07807522982419857
2015-11-30,0.008768107640591171,0.00348647595859329,0.004148247782977827,0.021410025307288475,0.009308538489475892,0.0028376621619386477
2015-12-31,0.0076094503756651095,0.003279802333018767,0.004248697505364307,0.02237229807572136,0.009739189546098688,-0.08045743167308517
2016-01-31,0.0019724359280543138,0.00402714493294825,0.0034397677499558433,0.01902001431511396,0.006755251898208464,-0.17477331467447138
2016-02-29,0.003562059662614924,0.004207630704524998,0.003282909064874706,0.020169448816648252,0.004913847093362339,-0.08274402406141296
2016-03-31,0.005771046317257257,0.0038842975457341507,0.0033462021169281247,0.01738409076836578,0.006960175164191078,0.06305141286867808
2016-04-30,0.008418348844484601,0.0034507362562342454,0.0032377372272851344,0.012572975737545377,0.009081916332197763,0.11860256111404996
2016-05-31,0.009056097650062064,0.0032543882895223007,0.002935955242347248,0.013704477112945052,0.009543174568590433,0.1010385188723732
2016-06-30,0.010559775416234471,0.0033023725090990195,0.002548781500991893,0.015821383318575733,0.006873553004908894,0.12168314185601448
2016-07-31,0.012357736367365285,0.003213204295930486,0.0022384602688656635,0.00988972702934131,0.006759604788593498,0.17137002178238198
2016-08-31,0.016644766070727977,0.0025897251250950994,0.002620385620253005,0.006766352474861849,0.0039054471868440587,0.12876328859605912
2016-09-30,0.017459956843509865,0.002741971296537398,0.0026078919748282526,0.005259940931409444,0.003362479915038341,0.15123158958642902
2016-10-31,0.014153168251452807,0.0032902576183925533,0.003459484560825881,0.01336163200628914,0.005075102095918025,0.1815965252533026
2016-11-30,0.016472880372636882,0.0035550430460863603,0.0032214380542031794,0.012659727837268122,0.003384703974048474,0.1777817209871012
2016-12-31,0.016987523280632223,0.0035154880650188633,0.0032946737220348713,0.01058203987942914,0.0042085554638545165,0.18082569463681936
2017-01-31,0.014531811019102494,0.004447407215049984,0.0028482495259284776,0.021826412174481852,0.003068962292212613,0.2631717905588443
2017-02-28,0.014306384603782467,0.004622732603963569,0.002666039574578362,0.0240038496994942,0.0016365694591166258,0.32993479692569877
2017-03-31,0.014752929222302983,0.0045732404041302415,0.002576327190787243,0.0226283067292944,-0.00031518097723122647,0.32520501209741914
2017-04-30,0.014630185808333772,0.004411406250334127,0.0027469669307379234,0.022399601412400272,0.0006219614628069376,0.3335428644154821
2017-05-31,0.010908378754169334,0.004452563432021831,0.002845423167094719,0.024018954641794973,0.0026466029473765067,0.27250666254750194
2017-06-30,0.009066055551608228,0.004320178443638824,0.003050964588541134,0.018736249626859398,0.0047074124348370815,0.1604794245322526
2017-07-31,0.004816600011977499,0.004755315124476189,0.003641927991320724,0.012220809954838804,0.009409136178408738,0.03473743596590895
2017-08-31,0.005537735107055367,0.004735060556261399,0.00337433942573264,0.015346846205469765,0.00896344811771891,0.10326277698236333
2017-09-30,0.00729324965997381,0.004807276763484584,0.0029576029856466864,0.012779824470810157,0.008949043032547963,0.14528184799357344
2017-10-31,0.006686425303780095,0.004958473058221214,0.0027476931390202778,0.009898302752932329,0.006900720147481968,0.15801870975654375
2017-11-30,0.007580771036242397,0.004760563890274809,0.0026964483155340244,0.010406078731250552,0.005184768725218507,0.15878146150953665
2017-12-31,0.007285777155542194,0.004625353059472221,0.0027747427441475207,0.01469125027192543,0.0041471967098958605,0.16022083493596057
2018-01-31,0.006066999086867929,0.004609206775388315,0.003051335561422197,0.014911899635779189,0.006348839230787998,0.1279402264735039
2018-02-28,0.005865368055784944,0.004804774543462634,0.0032026664482539494,0.01614907258768711,0.0073337426782033345,0.1540246307693539
2018-03-31,0.007446765383023182,0.005036446214072219,0.003137293165529183,0.013721074733020372,0.008376071642455515,0.18743767252354943
2018-04-30,0.00641020274468432,0.004970881121406348,0.003091756654740199,0.01227648392838761,0.00963613526287149,0.16197217628193658
2018-05-31,0.006177436593366541,0.004741308588600744,0.003207223431029545,0.011078820448704943,0.010455951634908619,0.12267907881134085
2018-06-30,0.005598259873775923,0.0045314669635311096,0.0032540481068448215,0.010212244174756954,0.01054367780371316,0.09088895250141893
2018-07-31,0.004844329521785492,0.0043272755281584625,0.0033824344246197752,0.012682207000267799,0.008699605943078708,0.03036578259809769
2018-08-31,0.005790103278110342,0.004472748814541796,0.0032482958096066265,0.014033522153916636,0.006967841318571676,0.056540943427433765
2018-09-30,0.0069168067405567584,0.004558852232332163,0.0031544163114685664,0.01622098875446821,0.0063070340722649245,0.12219314507615806
2018-10-31,0.0071705736838277145,0.004697018704587483,0.003460008749321102,0.021921283668674345,0.0035710336933677143,0.1405266783175707
2018-11-30,0.006431499224865954,0.004957059653998506,0.00357315931368115,0.022704390120406086,0.004702654940885129,0.13376463096583308
2018-12-31,0.0043109240173928795,0.004786052925888095,0.0039672387483678595,0.021407915803160444,0.0074292483374490325,0.06620923994968414
2019-01-31,0.01628886387331448,0.006583860988324231,0.006201057263037619,0.02701794948585763,0.05240094784289123,-0.06796465247718728
2019-02-28,0.01005088960418215,0.006114318872696709,0.006989228852130371,0.01670506267651442,0.03403607134665395,-0.12294182277963997
2019-03-31,0.018102570377187127,0.005045234554537447,0.004061510836283422,0.034306718227426224,0.026694023347885426,-0.1358318089144114
2019-04-30,0.01647820921391595,0.00426564308936545,0.000824858177607747,0.031817623977072634,0.01773495677671618,-0.12907136808047834
2019-05-31,0.010744189000861205,0.0056423246039010045,0.0026238100114977835,0.019792532738622935,0.01987310740817764,-0.08886340664906237
2019-06-30,0.0073416849813006495,0.005713643539821416,0.004062121723294937,0.00886089823406914,0.01913007788535031,-0.028319456187685305
2019-07-31,0.006250938433483006,0.0050804530018984575,0.004877646619896247,0.005051946289650716,0.01350647923489002,0.007999679290458389
2019-08-31,0.008935052970424757,0.006242556333438584,0.004904098732063385,0.013355255426431704,0.007155185716679016,0.04255334545332615
2019-09-30,-0.00500441824400266,0.007875030960494566,0.00920975851631434,-0.004730811533614151,0.015931230101839597,-0.017269680029467244
2019-10-31,-0.027122503523166877,0.010696195973697692,0.013716317144837908,-0.03483971075682219,0.029955038133719976,-0.23507179387625124
2019-11-30,-0.03417472140762393,0.012838939516122968,0.015695407352426343,-0.04043840757711044,0.039972296768356244,-0.34665907396406415
2019-12-31,-0.018934599772802374,0.010127594675492213,0.012494566085522678,-0.020354287367191796,0.029506417113915086,-0.23261119180191006
2020-01-31,0.0012578538433789142,0.0076817705934199235,0.007970616096140741,0.001685530883288362,0.020756447970302933,-0.05646047094207604
2020-02-29,0.021085228335525896,0.006330325912921557,0.0031183211228034092,0.02196576857522184,0.012622693800940568,0.07975548932728665
2020-03-31,0.04269466930974863,0.01124155460530378,0.00402072440782857,0.061564656697323285,0.010817817362504657,0.3618388502990491
2020-04-30,-0.02292061015322524,0.007472593001456931,0.008622126963446004,-0.02484128568544764,0.02373856340532958,-0.1961654473468221
2020-05-31,-0.031085241869859802,0.003764240093306199,0.0070826943039408825,-0.055993740042477126,0.016679400195297088,-0.30958924701499957
2020-06-30,-0.026095217738039217,0.0029787607082474806,0.00594527879303083,-0.049886642151347874,0.014276019283335105,-0.32207641221191474
2020-07-31,0.004074126140506123,0.004816186808535468,0.005850495729600429,0.01875149315131125,0.016168321971992854,0.1583599996504917
2020-08-31,0.00668932430760427,0.007514180501836801,0.007048672211511408,0.028719429197852392,0.023620631816877923,0.19763648699022887
2020-09-30,0.022420241872220914,0.007504789876774974,0.0037146156799329174,0.02539407616571365,0.0027827600286102388,0.1542875574090985
2020-10-31,0.015719321950391257,0.0036280266618884793,0.0025399701067707918,0.00840868962252684,0.0033204656360354724,-0.09898284372923818
2020-11-30,0.011148319870775596,0.0015490176345262117,0.0016213418725548434,-0.0015853348473478697,0.0007938829935654271,-0.08036783444487908
2020-12-31,0.008310398368011574,0.0020151224535407295,0.0009435037031199469,-0.004646574260506936,-0.0018918430045796585,-0.0293731057729624
2021-01-31,0.0025053460955899295,0.0017137210624965243,0.00043099310443606154,-0.0069869646712214,-0.0041273628745733815,0.05019379294120377
2021-02-28,-0.0015676572967472657,0.0015112297870124682,0.00046544095500369604,-0.00759132679440289,-0.002295765989450013,0.061339889162614014
2021-03-31,0.003050720774303797,0.0028063020439787105,0.0014472463908994002,0.0005108014940704304,0.0012606425461274568,0.004076094806813507
2021-04-30,-0.0005031292661440059,0.0025254312334405545,0.0014388581147857919,0.0011690642454241767,0.0023230235566808243,0.006600378299105647
2021-05-31,0.003702525559969333,0.0022819027762048033,0.00149532190340585,0.003470706986986978,0.0003219739481663906,0.11114749787169079
2021-06-30,0.0006695750075124546,0.0017128003166784083,0.0011619244264194524,0.001732347717716817,-0.0018995116257529716,0.12275341691896381
2021-07-31,0.0009449648310978073,0.002970396889876271,0.0012058667778292338,0.006440481850267851,-0.004592031928819235,0.15276081589458135
2021-08-31,0.004970427807233923,0.005094357641024298,0.0017325156422372183,0.006429156010750005,-0.0056411639706188624,0.11064850940095101
2021-09-30,0.009980388186096856,0.005673879161422384,0.0023078735785321174,0.011815426869288131,0.001970802399446317,0.11979502073804225
2021-10-31,0.006662028576281263,0.0059555300201905095,0.003055662337991693,0.011759862864088179,0.011316089615754513,0.08396010097307889
2021-11-30,0.013264249710753458,0.007506248278058266,0.0027041802465552103,0.02576327915046911,0.018214606137545275,-0.06002609489922625
2021-12-31,0.015351275263212755,0.007184683795896353,0.0019218608731385758,0.02643122104316125,0.011017436828994382,-0.16686696720067976
2022-01-31,0.010512710595726183,0.005636751754354895,0.0026913412941465724,0.024371698587502447,0.01299328592398694,0.03226859637021068
2022-02-28,0.013265978941917401,0.005259930905160169,0.0026826028437998838,0.02728481109407569,0.016376870578202876,0.07590998939838975
2022-03-31,0.01447607306606762,0.004724134791778383,0.0029148075028763757,0.02394548690812394,0.017031152058999577,0.10803698618702164
2022-04-30,0.014489152483500276,0.005200103879038374,0.002938462341695146,0.02418273561433193,0.014351878087995318,0.14355164784953642
2022-05-31,0.015075145157247815,0.005046425543208457,0.002581879492825159,0.026454883842136068,0.014647509609529472,0.16420570236807108
2022-06-30,0.013920427939062834,0.00468775285078643,0.0027097976281818936,0.022838298652987664,0.015269911633723966,0.17395382964835893
2022-07-31,0.012797766223997307,0.004197061357706714,0.0027929098684227453,0.020930891483675003,0.01638070102987007,0.1739984206151232
2022-08-31,0.01477644071766299,0.0038855614061180086,0.0027676147906311272,0.02407450981004233,0.01597148748927049,0.17594059166231923
2022-09-30,0.01630536146206366,0.004863762026456458,0.002711858694465672,0.02782155386115505,0.00982101464275443,0.1755811719107498
2022-10-31,0.01586355814745935,0.004309614862793012,0.002706865804078934,0.025540908785701477,0.007558115331540786,0.13207847312727405
2022-11-30,0.015582826880554197,0.0038413519554606214,0.0025142577677671565,0.02078056250205383,0.00749809927896814,0.15513622029082424
2022-12-31,0.015043698816713316,0.004502072127593419,0.002655573018555326,0.02157550601972523,0.008592754627205122,0.19595981489019654
2023-01-31,0.015209631380987482,0.0037438694614934194,0.0029423646005298843,0.014931312581244935,0.007048527984777772,0.14573385564394636
2023-02-28,0.015563506902453228,0.0035805102897395365,0.003143474246845255,0.017005019058210266,0.005802381732581111,0.1467158575639854
2023-03-31,0.01486211722997867,0.005076853328908125,0.002517634353945862,0.018751235658528015,0.003452996578704539,0.16205555968946958
2023-04-30,0.013795805291239662,0.00609413061500793,0.0021497164711560325,0.020948966202847835,0.0014595122032724922,0.2152752172386331
2023-05-31,0.015375688590281655,0.005898438809696649,0.0022337202660040025,0.019453500296924,0.002870163620752368,0.26464932563902116
2023-06-30,0.017632752302886835,0.005606651529921123,0.0025211396894700058,0.020937643378621192,0.0010442239667449033,0.2706174132183302
